image,image_patch,mask_patch,label,fold,ela,data_root
63,4.png,,0,-1,4_ela.jpg,COVERAGE/image_patch_64
63,5.png,,0,-1,5_ela.jpg,COVERAGE/image_patch_64
63,6.png,,0,-1,6_ela.jpg,COVERAGE/image_patch_64
63,7.png,,0,-1,7_ela.jpg,COVERAGE/image_patch_64
63,8.png,,0,-1,8_ela.jpg,COVERAGE/image_patch_64
63,9.png,,0,-1,9_ela.jpg,COVERAGE/image_patch_64
64,0.png,,0,-1,0_ela.jpg,COVERAGE/image_patch_64
64,1.png,,0,-1,1_ela.jpg,COVERAGE/image_patch_64
64,2.png,,0,-1,2_ela.jpg,COVERAGE/image_patch_64
64,3.png,,0,-1,3_ela.jpg,COVERAGE/image_patch_64
64,4.png,,0,-1,4_ela.jpg,COVERAGE/image_patch_64
64,5.png,,0,-1,5_ela.jpg,COVERAGE/image_patch_64
64,6.png,,0,-1,6_ela.jpg,COVERAGE/image_patch_64
64,7.png,,0,-1,7_ela.jpg,COVERAGE/image_patch_64
64,8.png,,0,-1,8_ela.jpg,COVERAGE/image_patch_64
64,9.png,,0,-1,9_ela.jpg,COVERAGE/image_patch_64
65,0.png,,0,-1,0_ela.jpg,COVERAGE/image_patch_64
65,1.png,,0,-1,1_ela.jpg,COVERAGE/image_patch_64
65,2.png,,0,-1,2_ela.jpg,COVERAGE/image_patch_64
65,3.png,,0,-1,3_ela.jpg,COVERAGE/image_patch_64
65,4.png,,0,-1,4_ela.jpg,COVERAGE/image_patch_64
66,0.png,,0,-1,0_ela.jpg,COVERAGE/image_patch_64
66,1.png,,0,-1,1_ela.jpg,COVERAGE/image_patch_64
66,2.png,,0,-1,2_ela.jpg,COVERAGE/image_patch_64
66,3.png,,0,-1,3_ela.jpg,COVERAGE/image_patch_64
66,4.png,,0,-1,4_ela.jpg,COVERAGE/image_patch_64
66,5.png,,0,-1,5_ela.jpg,COVERAGE/image_patch_64
66,6.png,,0,-1,6_ela.jpg,COVERAGE/image_patch_64
67,0.png,,0,-1,0_ela.jpg,COVERAGE/image_patch_64
67,1.png,,0,-1,1_ela.jpg,COVERAGE/image_patch_64
67,2.png,,0,-1,2_ela.jpg,COVERAGE/image_patch_64
67,3.png,,0,-1,3_ela.jpg,COVERAGE/image_patch_64
67,4.png,,0,-1,4_ela.jpg,COVERAGE/image_patch_64
67,5.png,,0,-1,5_ela.jpg,COVERAGE/image_patch_64
67,6.png,,0,-1,6_ela.jpg,COVERAGE/image_patch_64
67,7.png,,0,-1,7_ela.jpg,COVERAGE/image_patch_64
68,0.png,,0,-1,0_ela.jpg,COVERAGE/image_patch_64
68,1.png,,0,-1,1_ela.jpg,COVERAGE/image_patch_64
68,2.png,,0,-1,2_ela.jpg,COVERAGE/image_patch_64
68,3.png,,0,-1,3_ela.jpg,COVERAGE/image_patch_64
68,4.png,,0,-1,4_ela.jpg,COVERAGE/image_patch_64
68,5.png,,0,-1,5_ela.jpg,COVERAGE/image_patch_64
68,6.png,,0,-1,6_ela.jpg,COVERAGE/image_patch_64
68,7.png,,0,-1,7_ela.jpg,COVERAGE/image_patch_64
68,8.png,,0,-1,8_ela.jpg,COVERAGE/image_patch_64
68,9.png,,0,-1,9_ela.jpg,COVERAGE/image_patch_64
69,0.png,,0,-1,0_ela.jpg,COVERAGE/image_patch_64
69,1.png,,0,-1,1_ela.jpg,COVERAGE/image_patch_64
69,2.png,,0,-1,2_ela.jpg,COVERAGE/image_patch_64
69,3.png,,0,-1,3_ela.jpg,COVERAGE/image_patch_64
69,4.png,,0,-1,4_ela.jpg,COVERAGE/image_patch_64
69,5.png,,0,-1,5_ela.jpg,COVERAGE/image_patch_64
69,6.png,,0,-1,6_ela.jpg,COVERAGE/image_patch_64
69,7.png,,0,-1,7_ela.jpg,COVERAGE/image_patch_64
69,8.png,,0,-1,8_ela.jpg,COVERAGE/image_patch_64
7,0.png,,0,-1,0_ela.jpg,COVERAGE/image_patch_64
7,1.png,,0,-1,1_ela.jpg,COVERAGE/image_patch_64
7,2.png,,0,-1,2_ela.jpg,COVERAGE/image_patch_64
70,0.png,,0,-1,0_ela.jpg,COVERAGE/image_patch_64
70,1.png,,0,-1,1_ela.jpg,COVERAGE/image_patch_64
70,2.png,,0,-1,2_ela.jpg,COVERAGE/image_patch_64
70,3.png,,0,-1,3_ela.jpg,COVERAGE/image_patch_64
70,4.png,,0,-1,4_ela.jpg,COVERAGE/image_patch_64
71,0.png,,0,-1,0_ela.jpg,COVERAGE/image_patch_64
71,1.png,,0,-1,1_ela.jpg,COVERAGE/image_patch_64
71,2.png,,0,-1,2_ela.jpg,COVERAGE/image_patch_64
71,3.png,,0,-1,3_ela.jpg,COVERAGE/image_patch_64
71,4.png,,0,-1,4_ela.jpg,COVERAGE/image_patch_64
71,5.png,,0,-1,5_ela.jpg,COVERAGE/image_patch_64
71,6.png,,0,-1,6_ela.jpg,COVERAGE/image_patch_64
71,7.png,,0,-1,7_ela.jpg,COVERAGE/image_patch_64
71,8.png,,0,-1,8_ela.jpg,COVERAGE/image_patch_64
71,9.png,,0,-1,9_ela.jpg,COVERAGE/image_patch_64
72,0.png,,0,-1,0_ela.jpg,COVERAGE/image_patch_64
72,1.png,,0,-1,1_ela.jpg,COVERAGE/image_patch_64
72,2.png,,0,-1,2_ela.jpg,COVERAGE/image_patch_64
72,3.png,,0,-1,3_ela.jpg,COVERAGE/image_patch_64
72,4.png,,0,-1,4_ela.jpg,COVERAGE/image_patch_64
73,0.png,,0,-1,0_ela.jpg,COVERAGE/image_patch_64
73,1.png,,0,-1,1_ela.jpg,COVERAGE/image_patch_64
73,2.png,,0,-1,2_ela.jpg,COVERAGE/image_patch_64
74,0.png,,0,-1,0_ela.jpg,COVERAGE/image_patch_64
74,1.png,,0,-1,1_ela.jpg,COVERAGE/image_patch_64
74,2.png,,0,-1,2_ela.jpg,COVERAGE/image_patch_64
74,3.png,,0,-1,3_ela.jpg,COVERAGE/image_patch_64
74,4.png,,0,-1,4_ela.jpg,COVERAGE/image_patch_64
74,5.png,,0,-1,5_ela.jpg,COVERAGE/image_patch_64
75,0.png,,0,-1,0_ela.jpg,COVERAGE/image_patch_64
75,1.png,,0,-1,1_ela.jpg,COVERAGE/image_patch_64
75,2.png,,0,-1,2_ela.jpg,COVERAGE/image_patch_64
75,3.png,,0,-1,3_ela.jpg,COVERAGE/image_patch_64
75,4.png,,0,-1,4_ela.jpg,COVERAGE/image_patch_64
75,5.png,,0,-1,5_ela.jpg,COVERAGE/image_patch_64
75,6.png,,0,-1,6_ela.jpg,COVERAGE/image_patch_64
75,7.png,,0,-1,7_ela.jpg,COVERAGE/image_patch_64
75,8.png,,0,-1,8_ela.jpg,COVERAGE/image_patch_64
76,0.png,,0,-1,0_ela.jpg,COVERAGE/image_patch_64
76,1.png,,0,-1,1_ela.jpg,COVERAGE/image_patch_64
76,2.png,,0,-1,2_ela.jpg,COVERAGE/image_patch_64
76,3.png,,0,-1,3_ela.jpg,COVERAGE/image_patch_64
76,4.png,,0,-1,4_ela.jpg,COVERAGE/image_patch_64
76,5.png,,0,-1,5_ela.jpg,COVERAGE/image_patch_64
76,6.png,,0,-1,6_ela.jpg,COVERAGE/image_patch_64
76,7.png,,0,-1,7_ela.jpg,COVERAGE/image_patch_64
77,0.png,,0,-1,0_ela.jpg,COVERAGE/image_patch_64
77,1.png,,0,-1,1_ela.jpg,COVERAGE/image_patch_64
77,2.png,,0,-1,2_ela.jpg,COVERAGE/image_patch_64
77,3.png,,0,-1,3_ela.jpg,COVERAGE/image_patch_64
77,4.png,,0,-1,4_ela.jpg,COVERAGE/image_patch_64
77,5.png,,0,-1,5_ela.jpg,COVERAGE/image_patch_64
77,6.png,,0,-1,6_ela.jpg,COVERAGE/image_patch_64
77,7.png,,0,-1,7_ela.jpg,COVERAGE/image_patch_64
77,8.png,,0,-1,8_ela.jpg,COVERAGE/image_patch_64
78,0.png,,0,-1,0_ela.jpg,COVERAGE/image_patch_64
78,1.png,,0,-1,1_ela.jpg,COVERAGE/image_patch_64
78,2.png,,0,-1,2_ela.jpg,COVERAGE/image_patch_64
78,3.png,,0,-1,3_ela.jpg,COVERAGE/image_patch_64
78,4.png,,0,-1,4_ela.jpg,COVERAGE/image_patch_64
78,5.png,,0,-1,5_ela.jpg,COVERAGE/image_patch_64
79,0.png,,0,-1,0_ela.jpg,COVERAGE/image_patch_64
79,1.png,,0,-1,1_ela.jpg,COVERAGE/image_patch_64
79,2.png,,0,-1,2_ela.jpg,COVERAGE/image_patch_64
79,3.png,,0,-1,3_ela.jpg,COVERAGE/image_patch_64
79,4.png,,0,-1,4_ela.jpg,COVERAGE/image_patch_64
79,5.png,,0,-1,5_ela.jpg,COVERAGE/image_patch_64
79,6.png,,0,-1,6_ela.jpg,COVERAGE/image_patch_64
79,7.png,,0,-1,7_ela.jpg,COVERAGE/image_patch_64
79,8.png,,0,-1,8_ela.jpg,COVERAGE/image_patch_64
8,0.png,,0,-1,0_ela.jpg,COVERAGE/image_patch_64
8,1.png,,0,-1,1_ela.jpg,COVERAGE/image_patch_64
8,2.png,,0,-1,2_ela.jpg,COVERAGE/image_patch_64
8,3.png,,0,-1,3_ela.jpg,COVERAGE/image_patch_64
8,4.png,,0,-1,4_ela.jpg,COVERAGE/image_patch_64
8,5.png,,0,-1,5_ela.jpg,COVERAGE/image_patch_64
8,6.png,,0,-1,6_ela.jpg,COVERAGE/image_patch_64
8,7.png,,0,-1,7_ela.jpg,COVERAGE/image_patch_64
80,0.png,,0,-1,0_ela.jpg,COVERAGE/image_patch_64
81,0.png,,0,-1,0_ela.jpg,COVERAGE/image_patch_64
81,1.png,,0,-1,1_ela.jpg,COVERAGE/image_patch_64
81,2.png,,0,-1,2_ela.jpg,COVERAGE/image_patch_64
81,3.png,,0,-1,3_ela.jpg,COVERAGE/image_patch_64
81,4.png,,0,-1,4_ela.jpg,COVERAGE/image_patch_64
81,5.png,,0,-1,5_ela.jpg,COVERAGE/image_patch_64
81,6.png,,0,-1,6_ela.jpg,COVERAGE/image_patch_64
81,7.png,,0,-1,7_ela.jpg,COVERAGE/image_patch_64
81,8.png,,0,-1,8_ela.jpg,COVERAGE/image_patch_64
81,9.png,,0,-1,9_ela.jpg,COVERAGE/image_patch_64
82,0.png,,0,-1,0_ela.jpg,COVERAGE/image_patch_64
82,1.png,,0,-1,1_ela.jpg,COVERAGE/image_patch_64
82,2.png,,0,-1,2_ela.jpg,COVERAGE/image_patch_64
82,3.png,,0,-1,3_ela.jpg,COVERAGE/image_patch_64
82,4.png,,0,-1,4_ela.jpg,COVERAGE/image_patch_64
82,5.png,,0,-1,5_ela.jpg,COVERAGE/image_patch_64
82,6.png,,0,-1,6_ela.jpg,COVERAGE/image_patch_64
82,7.png,,0,-1,7_ela.jpg,COVERAGE/image_patch_64
82,8.png,,0,-1,8_ela.jpg,COVERAGE/image_patch_64
82,9.png,,0,-1,9_ela.jpg,COVERAGE/image_patch_64
83,0.png,,0,-1,0_ela.jpg,COVERAGE/image_patch_64
83,1.png,,0,-1,1_ela.jpg,COVERAGE/image_patch_64
83,2.png,,0,-1,2_ela.jpg,COVERAGE/image_patch_64
83,3.png,,0,-1,3_ela.jpg,COVERAGE/image_patch_64
83,4.png,,0,-1,4_ela.jpg,COVERAGE/image_patch_64
83,5.png,,0,-1,5_ela.jpg,COVERAGE/image_patch_64
83,6.png,,0,-1,6_ela.jpg,COVERAGE/image_patch_64
84,0.png,,0,-1,0_ela.jpg,COVERAGE/image_patch_64
84,1.png,,0,-1,1_ela.jpg,COVERAGE/image_patch_64
84,2.png,,0,-1,2_ela.jpg,COVERAGE/image_patch_64
84,3.png,,0,-1,3_ela.jpg,COVERAGE/image_patch_64
84,4.png,,0,-1,4_ela.jpg,COVERAGE/image_patch_64
84,5.png,,0,-1,5_ela.jpg,COVERAGE/image_patch_64
84,6.png,,0,-1,6_ela.jpg,COVERAGE/image_patch_64
84,7.png,,0,-1,7_ela.jpg,COVERAGE/image_patch_64
84,8.png,,0,-1,8_ela.jpg,COVERAGE/image_patch_64
84,9.png,,0,-1,9_ela.jpg,COVERAGE/image_patch_64
85,0.png,,0,-1,0_ela.jpg,COVERAGE/image_patch_64
85,1.png,,0,-1,1_ela.jpg,COVERAGE/image_patch_64
85,2.png,,0,-1,2_ela.jpg,COVERAGE/image_patch_64
85,3.png,,0,-1,3_ela.jpg,COVERAGE/image_patch_64
85,4.png,,0,-1,4_ela.jpg,COVERAGE/image_patch_64
85,5.png,,0,-1,5_ela.jpg,COVERAGE/image_patch_64
85,6.png,,0,-1,6_ela.jpg,COVERAGE/image_patch_64
85,7.png,,0,-1,7_ela.jpg,COVERAGE/image_patch_64
85,8.png,,0,-1,8_ela.jpg,COVERAGE/image_patch_64
86,0.png,,0,-1,0_ela.jpg,COVERAGE/image_patch_64
86,1.png,,0,-1,1_ela.jpg,COVERAGE/image_patch_64
86,2.png,,0,-1,2_ela.jpg,COVERAGE/image_patch_64
86,3.png,,0,-1,3_ela.jpg,COVERAGE/image_patch_64
86,4.png,,0,-1,4_ela.jpg,COVERAGE/image_patch_64
86,5.png,,0,-1,5_ela.jpg,COVERAGE/image_patch_64
87,0.png,,0,-1,0_ela.jpg,COVERAGE/image_patch_64
87,1.png,,0,-1,1_ela.jpg,COVERAGE/image_patch_64
87,2.png,,0,-1,2_ela.jpg,COVERAGE/image_patch_64
87,3.png,,0,-1,3_ela.jpg,COVERAGE/image_patch_64
87,4.png,,0,-1,4_ela.jpg,COVERAGE/image_patch_64
88,0.png,,0,-1,0_ela.jpg,COVERAGE/image_patch_64
88,1.png,,0,-1,1_ela.jpg,COVERAGE/image_patch_64
88,2.png,,0,-1,2_ela.jpg,COVERAGE/image_patch_64
88,3.png,,0,-1,3_ela.jpg,COVERAGE/image_patch_64
88,4.png,,0,-1,4_ela.jpg,COVERAGE/image_patch_64
88,5.png,,0,-1,5_ela.jpg,COVERAGE/image_patch_64
88,6.png,,0,-1,6_ela.jpg,COVERAGE/image_patch_64
88,7.png,,0,-1,7_ela.jpg,COVERAGE/image_patch_64
89,0.png,,0,-1,0_ela.jpg,COVERAGE/image_patch_64
89,1.png,,0,-1,1_ela.jpg,COVERAGE/image_patch_64
89,2.png,,0,-1,2_ela.jpg,COVERAGE/image_patch_64
89,3.png,,0,-1,3_ela.jpg,COVERAGE/image_patch_64
89,4.png,,0,-1,4_ela.jpg,COVERAGE/image_patch_64
89,5.png,,0,-1,5_ela.jpg,COVERAGE/image_patch_64
89,6.png,,0,-1,6_ela.jpg,COVERAGE/image_patch_64
89,7.png,,0,-1,7_ela.jpg,COVERAGE/image_patch_64
89,8.png,,0,-1,8_ela.jpg,COVERAGE/image_patch_64
89,9.png,,0,-1,9_ela.jpg,COVERAGE/image_patch_64
9,0.png,,0,-1,0_ela.jpg,COVERAGE/image_patch_64
9,1.png,,0,-1,1_ela.jpg,COVERAGE/image_patch_64
9,2.png,,0,-1,2_ela.jpg,COVERAGE/image_patch_64
9,3.png,,0,-1,3_ela.jpg,COVERAGE/image_patch_64
9,4.png,,0,-1,4_ela.jpg,COVERAGE/image_patch_64
9,5.png,,0,-1,5_ela.jpg,COVERAGE/image_patch_64
9,6.png,,0,-1,6_ela.jpg,COVERAGE/image_patch_64
90,0.png,,0,-1,0_ela.jpg,COVERAGE/image_patch_64
90,1.png,,0,-1,1_ela.jpg,COVERAGE/image_patch_64
90,2.png,,0,-1,2_ela.jpg,COVERAGE/image_patch_64
90,3.png,,0,-1,3_ela.jpg,COVERAGE/image_patch_64
90,4.png,,0,-1,4_ela.jpg,COVERAGE/image_patch_64
90,5.png,,0,-1,5_ela.jpg,COVERAGE/image_patch_64
90,6.png,,0,-1,6_ela.jpg,COVERAGE/image_patch_64
90,7.png,,0,-1,7_ela.jpg,COVERAGE/image_patch_64
90,8.png,,0,-1,8_ela.jpg,COVERAGE/image_patch_64
90,9.png,,0,-1,9_ela.jpg,COVERAGE/image_patch_64
91,0.png,,0,-1,0_ela.jpg,COVERAGE/image_patch_64
91,1.png,,0,-1,1_ela.jpg,COVERAGE/image_patch_64
91,2.png,,0,-1,2_ela.jpg,COVERAGE/image_patch_64
91,3.png,,0,-1,3_ela.jpg,COVERAGE/image_patch_64
91,4.png,,0,-1,4_ela.jpg,COVERAGE/image_patch_64
91,5.png,,0,-1,5_ela.jpg,COVERAGE/image_patch_64
91,6.png,,0,-1,6_ela.jpg,COVERAGE/image_patch_64
91,7.png,,0,-1,7_ela.jpg,COVERAGE/image_patch_64
91,8.png,,0,-1,8_ela.jpg,COVERAGE/image_patch_64
91,9.png,,0,-1,9_ela.jpg,COVERAGE/image_patch_64
92,0.png,,0,-1,0_ela.jpg,COVERAGE/image_patch_64
92,1.png,,0,-1,1_ela.jpg,COVERAGE/image_patch_64
92,2.png,,0,-1,2_ela.jpg,COVERAGE/image_patch_64
92,3.png,,0,-1,3_ela.jpg,COVERAGE/image_patch_64
92,4.png,,0,-1,4_ela.jpg,COVERAGE/image_patch_64
92,5.png,,0,-1,5_ela.jpg,COVERAGE/image_patch_64
92,6.png,,0,-1,6_ela.jpg,COVERAGE/image_patch_64
92,7.png,,0,-1,7_ela.jpg,COVERAGE/image_patch_64
92,8.png,,0,-1,8_ela.jpg,COVERAGE/image_patch_64
93,0.png,,0,-1,0_ela.jpg,COVERAGE/image_patch_64
93,1.png,,0,-1,1_ela.jpg,COVERAGE/image_patch_64
93,2.png,,0,-1,2_ela.jpg,COVERAGE/image_patch_64
93,3.png,,0,-1,3_ela.jpg,COVERAGE/image_patch_64
93,4.png,,0,-1,4_ela.jpg,COVERAGE/image_patch_64
93,5.png,,0,-1,5_ela.jpg,COVERAGE/image_patch_64
94,0.png,,0,-1,0_ela.jpg,COVERAGE/image_patch_64
94,1.png,,0,-1,1_ela.jpg,COVERAGE/image_patch_64
94,2.png,,0,-1,2_ela.jpg,COVERAGE/image_patch_64
94,3.png,,0,-1,3_ela.jpg,COVERAGE/image_patch_64
94,4.png,,0,-1,4_ela.jpg,COVERAGE/image_patch_64
94,5.png,,0,-1,5_ela.jpg,COVERAGE/image_patch_64
94,6.png,,0,-1,6_ela.jpg,COVERAGE/image_patch_64
94,7.png,,0,-1,7_ela.jpg,COVERAGE/image_patch_64
94,8.png,,0,-1,8_ela.jpg,COVERAGE/image_patch_64
95,0.png,,0,-1,0_ela.jpg,COVERAGE/image_patch_64
95,1.png,,0,-1,1_ela.jpg,COVERAGE/image_patch_64
95,2.png,,0,-1,2_ela.jpg,COVERAGE/image_patch_64
95,3.png,,0,-1,3_ela.jpg,COVERAGE/image_patch_64
96,0.png,,0,-1,0_ela.jpg,COVERAGE/image_patch_64
96,1.png,,0,-1,1_ela.jpg,COVERAGE/image_patch_64
96,2.png,,0,-1,2_ela.jpg,COVERAGE/image_patch_64
96,3.png,,0,-1,3_ela.jpg,COVERAGE/image_patch_64
96,4.png,,0,-1,4_ela.jpg,COVERAGE/image_patch_64
96,5.png,,0,-1,5_ela.jpg,COVERAGE/image_patch_64
96,6.png,,0,-1,6_ela.jpg,COVERAGE/image_patch_64
96,7.png,,0,-1,7_ela.jpg,COVERAGE/image_patch_64
97,0.png,,0,-1,0_ela.jpg,COVERAGE/image_patch_64
97,1.png,,0,-1,1_ela.jpg,COVERAGE/image_patch_64
97,2.png,,0,-1,2_ela.jpg,COVERAGE/image_patch_64
97,3.png,,0,-1,3_ela.jpg,COVERAGE/image_patch_64
97,4.png,,0,-1,4_ela.jpg,COVERAGE/image_patch_64
97,5.png,,0,-1,5_ela.jpg,COVERAGE/image_patch_64
97,6.png,,0,-1,6_ela.jpg,COVERAGE/image_patch_64
97,7.png,,0,-1,7_ela.jpg,COVERAGE/image_patch_64
98,0.png,,0,-1,0_ela.jpg,COVERAGE/image_patch_64
98,1.png,,0,-1,1_ela.jpg,COVERAGE/image_patch_64
98,2.png,,0,-1,2_ela.jpg,COVERAGE/image_patch_64
98,3.png,,0,-1,3_ela.jpg,COVERAGE/image_patch_64
98,4.png,,0,-1,4_ela.jpg,COVERAGE/image_patch_64
98,5.png,,0,-1,5_ela.jpg,COVERAGE/image_patch_64
98,6.png,,0,-1,6_ela.jpg,COVERAGE/image_patch_64
98,7.png,,0,-1,7_ela.jpg,COVERAGE/image_patch_64
99,0.png,,0,-1,0_ela.jpg,COVERAGE/image_patch_64
99,1.png,,0,-1,1_ela.jpg,COVERAGE/image_patch_64
99,2.png,,0,-1,2_ela.jpg,COVERAGE/image_patch_64
99,3.png,,0,-1,3_ela.jpg,COVERAGE/image_patch_64
99,4.png,,0,-1,4_ela.jpg,COVERAGE/image_patch_64
99,5.png,,0,-1,5_ela.jpg,COVERAGE/image_patch_64
99,6.png,,0,-1,6_ela.jpg,COVERAGE/image_patch_64
99,7.png,,0,-1,7_ela.jpg,COVERAGE/image_patch_64
99,8.png,,0,-1,8_ela.jpg,COVERAGE/image_patch_64
100t,0.png,0_gt.png,1,-1,0_ela.jpg,COVERAGE/image_patch_64
100t,1.png,1_gt.png,1,-1,1_ela.jpg,COVERAGE/image_patch_64
100t,10.png,10_gt.png,1,-1,10_ela.jpg,COVERAGE/image_patch_64
100t,11.png,11_gt.png,1,-1,11_ela.jpg,COVERAGE/image_patch_64
100t,12.png,12_gt.png,1,-1,12_ela.jpg,COVERAGE/image_patch_64
100t,13.png,13_gt.png,1,-1,13_ela.jpg,COVERAGE/image_patch_64
100t,14.png,14_gt.png,1,-1,14_ela.jpg,COVERAGE/image_patch_64
100t,15.png,15_gt.png,1,-1,15_ela.jpg,COVERAGE/image_patch_64
100t,16.png,16_gt.png,1,-1,16_ela.jpg,COVERAGE/image_patch_64
100t,17.png,17_gt.png,1,-1,17_ela.jpg,COVERAGE/image_patch_64
100t,18.png,18_gt.png,1,-1,18_ela.jpg,COVERAGE/image_patch_64
100t,19.png,19_gt.png,1,-1,19_ela.jpg,COVERAGE/image_patch_64
100t,2.png,2_gt.png,1,-1,2_ela.jpg,COVERAGE/image_patch_64
100t,20.png,20_gt.png,1,-1,20_ela.jpg,COVERAGE/image_patch_64
100t,21.png,21_gt.png,1,-1,21_ela.jpg,COVERAGE/image_patch_64
100t,22.png,22_gt.png,1,-1,22_ela.jpg,COVERAGE/image_patch_64
100t,23.png,23_gt.png,1,-1,23_ela.jpg,COVERAGE/image_patch_64
100t,24.png,24_gt.png,1,-1,24_ela.jpg,COVERAGE/image_patch_64
100t,3.png,3_gt.png,1,-1,3_ela.jpg,COVERAGE/image_patch_64
100t,4.png,4_gt.png,1,-1,4_ela.jpg,COVERAGE/image_patch_64
100t,5.png,5_gt.png,1,-1,5_ela.jpg,COVERAGE/image_patch_64
100t,6.png,6_gt.png,1,-1,6_ela.jpg,COVERAGE/image_patch_64
100t,7.png,7_gt.png,1,-1,7_ela.jpg,COVERAGE/image_patch_64
100t,8.png,8_gt.png,1,-1,8_ela.jpg,COVERAGE/image_patch_64
100t,9.png,9_gt.png,1,-1,9_ela.jpg,COVERAGE/image_patch_64
10t,0.png,0_gt.png,1,-1,0_ela.jpg,COVERAGE/image_patch_64
11t,0.png,0_gt.png,1,-1,0_ela.jpg,COVERAGE/image_patch_64
11t,1.png,1_gt.png,1,-1,1_ela.jpg,COVERAGE/image_patch_64
11t,10.png,10_gt.png,1,-1,10_ela.jpg,COVERAGE/image_patch_64
11t,11.png,11_gt.png,1,-1,11_ela.jpg,COVERAGE/image_patch_64
11t,12.png,12_gt.png,1,-1,12_ela.jpg,COVERAGE/image_patch_64
11t,13.png,13_gt.png,1,-1,13_ela.jpg,COVERAGE/image_patch_64
11t,14.png,14_gt.png,1,-1,14_ela.jpg,COVERAGE/image_patch_64
11t,15.png,15_gt.png,1,-1,15_ela.jpg,COVERAGE/image_patch_64
11t,16.png,16_gt.png,1,-1,16_ela.jpg,COVERAGE/image_patch_64
11t,17.png,17_gt.png,1,-1,17_ela.jpg,COVERAGE/image_patch_64
11t,18.png,18_gt.png,1,-1,18_ela.jpg,COVERAGE/image_patch_64
11t,19.png,19_gt.png,1,-1,19_ela.jpg,COVERAGE/image_patch_64
11t,2.png,2_gt.png,1,-1,2_ela.jpg,COVERAGE/image_patch_64
11t,20.png,20_gt.png,1,-1,20_ela.jpg,COVERAGE/image_patch_64
11t,21.png,21_gt.png,1,-1,21_ela.jpg,COVERAGE/image_patch_64
11t,22.png,22_gt.png,1,-1,22_ela.jpg,COVERAGE/image_patch_64
11t,23.png,23_gt.png,1,-1,23_ela.jpg,COVERAGE/image_patch_64
11t,24.png,24_gt.png,1,-1,24_ela.jpg,COVERAGE/image_patch_64
11t,3.png,3_gt.png,1,-1,3_ela.jpg,COVERAGE/image_patch_64
11t,4.png,4_gt.png,1,-1,4_ela.jpg,COVERAGE/image_patch_64
11t,5.png,5_gt.png,1,-1,5_ela.jpg,COVERAGE/image_patch_64
11t,6.png,6_gt.png,1,-1,6_ela.jpg,COVERAGE/image_patch_64
11t,7.png,7_gt.png,1,-1,7_ela.jpg,COVERAGE/image_patch_64
11t,8.png,8_gt.png,1,-1,8_ela.jpg,COVERAGE/image_patch_64
11t,9.png,9_gt.png,1,-1,9_ela.jpg,COVERAGE/image_patch_64
12t,0.png,0_gt.png,1,-1,0_ela.jpg,COVERAGE/image_patch_64
12t,1.png,1_gt.png,1,-1,1_ela.jpg,COVERAGE/image_patch_64
12t,10.png,10_gt.png,1,-1,10_ela.jpg,COVERAGE/image_patch_64
12t,11.png,11_gt.png,1,-1,11_ela.jpg,COVERAGE/image_patch_64
12t,12.png,12_gt.png,1,-1,12_ela.jpg,COVERAGE/image_patch_64
12t,13.png,13_gt.png,1,-1,13_ela.jpg,COVERAGE/image_patch_64
12t,2.png,2_gt.png,1,-1,2_ela.jpg,COVERAGE/image_patch_64
12t,3.png,3_gt.png,1,-1,3_ela.jpg,COVERAGE/image_patch_64
12t,4.png,4_gt.png,1,-1,4_ela.jpg,COVERAGE/image_patch_64
12t,5.png,5_gt.png,1,-1,5_ela.jpg,COVERAGE/image_patch_64
12t,6.png,6_gt.png,1,-1,6_ela.jpg,COVERAGE/image_patch_64
12t,7.png,7_gt.png,1,-1,7_ela.jpg,COVERAGE/image_patch_64
12t,8.png,8_gt.png,1,-1,8_ela.jpg,COVERAGE/image_patch_64
12t,9.png,9_gt.png,1,-1,9_ela.jpg,COVERAGE/image_patch_64
13t,0.png,0_gt.png,1,-1,0_ela.jpg,COVERAGE/image_patch_64
13t,1.png,1_gt.png,1,-1,1_ela.jpg,COVERAGE/image_patch_64
13t,2.png,2_gt.png,1,-1,2_ela.jpg,COVERAGE/image_patch_64
13t,3.png,3_gt.png,1,-1,3_ela.jpg,COVERAGE/image_patch_64
13t,4.png,4_gt.png,1,-1,4_ela.jpg,COVERAGE/image_patch_64
13t,5.png,5_gt.png,1,-1,5_ela.jpg,COVERAGE/image_patch_64
13t,6.png,6_gt.png,1,-1,6_ela.jpg,COVERAGE/image_patch_64
13t,7.png,7_gt.png,1,-1,7_ela.jpg,COVERAGE/image_patch_64
13t,8.png,8_gt.png,1,-1,8_ela.jpg,COVERAGE/image_patch_64
13t,9.png,9_gt.png,1,-1,9_ela.jpg,COVERAGE/image_patch_64
14t,0.png,0_gt.png,1,-1,0_ela.jpg,COVERAGE/image_patch_64
14t,1.png,1_gt.png,1,-1,1_ela.jpg,COVERAGE/image_patch_64
14t,10.png,10_gt.png,1,-1,10_ela.jpg,COVERAGE/image_patch_64
14t,11.png,11_gt.png,1,-1,11_ela.jpg,COVERAGE/image_patch_64
14t,12.png,12_gt.png,1,-1,12_ela.jpg,COVERAGE/image_patch_64
14t,2.png,2_gt.png,1,-1,2_ela.jpg,COVERAGE/image_patch_64
14t,3.png,3_gt.png,1,-1,3_ela.jpg,COVERAGE/image_patch_64
